row,spg,ti_ti_min,ti_o_min,o_o_min,error
67,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
68,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
69,74,2.96071195602417,1.9506259821310823,2.53872849178288,
70,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
71,74,2.96071195602417,1.950625982131083,2.5387284917828823,
72,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
73,74,2.96071195602417,1.950625982131083,2.53872849178288,
74,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
75,74,2.96071195602417,1.950625982131083,2.5387284917828823,
76,74,2.96071195602417,1.950625982131083,2.5387284917828814,
77,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
78,74,2.96071195602417,1.9506259821310825,2.53872849178288,
79,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
80,74,2.96071195602417,1.9506259821310823,2.53872849178288,
81,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
82,74,2.96071195602417,1.950625982131083,2.5387284917828823,
83,74,2.96071195602417,1.950625982131083,2.5387284917828814,
84,74,2.96071195602417,1.9506259821310827,2.53872849178288,
85,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
86,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
87,74,2.96071195602417,1.950625982131083,2.53872849178288,
88,74,2.96071195602417,1.950625982131083,2.5387284917828814,
89,74,2.96071195602417,1.950625982131083,2.53872849178288,
90,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
91,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
92,74,2.96071195602417,1.9506259821310823,2.53872849178288,
93,74,2.96071195602417,1.9506259821310825,2.5387284917828823,
94,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
95,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
96,74,2.96071195602417,1.9506259821310823,2.53872849178288,
97,74,2.96071195602417,1.9506259821310827,2.53872849178288,
98,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
99,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
100,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
101,74,2.96071195602417,1.9506259821310825,2.5387284917828814,
102,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
103,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
104,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
105,74,2.96071195602417,1.950625982131083,2.5387284917828814,
106,74,2.96071195602417,1.9506259821310823,2.53872849178288,
107,74,2.96071195602417,1.9506259821310825,2.5387284917828823,
108,74,2.96071195602417,1.950625982131083,2.5387284917828823,
109,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
110,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
111,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
112,74,2.96071195602417,1.950625982131083,2.53872849178288,
113,74,2.96071195602417,1.9506259821310825,2.53872849178288,
114,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
115,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
116,74,2.96071195602417,1.950625982131083,2.53872849178288,
117,74,2.96071195602417,1.9506259821310825,2.5387284917828814,
118,74,2.96071195602417,1.950625982131083,2.5387284917828814,
119,74,2.96071195602417,1.950625982131083,2.5387284917828814,
120,74,2.96071195602417,1.950625982131083,2.5387284917828814,
121,74,2.96071195602417,1.950625982131083,2.5387284917828814,
122,74,2.96071195602417,1.950625982131083,2.5387284917828823,
123,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
124,74,2.96071195602417,1.950625982131083,2.53872849178288,
125,74,2.96071195602417,1.9506259821310825,2.5387284917828814,
126,74,2.96071195602417,1.9506259821310825,2.5387284917828823,
127,74,2.96071195602417,1.950625982131083,2.53872849178288,
128,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
129,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
130,74,2.96071195602417,1.950625982131083,2.53872849178288,
131,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
132,74,2.96071195602417,1.950625982131083,2.5387284917828814,
133,74,2.96071195602417,1.950625982131083,2.5387284917828823,
134,74,2.96071195602417,1.950625982131083,2.5387284917828823,
135,74,2.96071195602417,1.9506259821310825,2.5387284917828823,
136,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
137,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
138,74,2.96071195602417,1.950625982131083,2.5387284917828814,
139,74,2.96071195602417,1.9506259821310825,2.5387284917828814,
140,74,2.96071195602417,1.950625982131083,2.5387284917828823,
141,74,2.96071195602417,1.950625982131083,2.53872849178288,
142,74,2.96071195602417,1.9506259821310825,2.5387284917828814,
143,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
144,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
145,74,2.96071195602417,1.9506259821310825,2.5387284917828814,
146,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
147,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
148,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
149,74,2.96071195602417,1.950625982131083,2.53872849178288,
150,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
151,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
152,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
153,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
154,74,2.96071195602417,1.950625982131083,2.5387284917828814,
155,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
156,74,2.96071195602417,1.950625982131083,2.53872849178288,
157,74,2.96071195602417,1.950625982131083,2.5387284917828814,
158,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
159,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
160,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
161,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
162,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
163,74,2.96071195602417,1.9506259821310825,2.53872849178288,
164,74,2.96071195602417,1.950625982131083,2.53872849178288,
165,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
166,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
167,74,2.96071195602417,1.9506259821310825,2.5387284917828814,
168,74,2.96071195602417,1.950625982131083,2.5387284917828814,
169,74,2.96071195602417,1.9506259821310825,2.53872849178288,
170,74,2.96071195602417,1.9506259821310827,2.53872849178288,
171,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
172,74,2.96071195602417,1.950625982131083,2.53872849178288,
173,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
174,74,2.96071195602417,1.9506259821310827,2.53872849178288,
175,74,2.96071195602417,1.9506259821310823,2.53872849178288,
176,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
177,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
178,74,2.96071195602417,1.950625982131083,2.5387284917828823,
179,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
180,74,2.96071195602417,1.950625982131083,2.5387284917828823,
181,74,2.96071195602417,1.950625982131083,2.5387284917828814,
182,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
183,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
184,74,2.96071195602417,1.9506259821310825,2.5387284917828814,
185,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
186,74,2.96071195602417,1.9506259821310825,2.5387284917828814,
187,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
188,74,2.96071195602417,1.950625982131083,2.5387284917828823,
189,74,2.96071195602417,1.950625982131083,2.53872849178288,
190,74,2.96071195602417,1.950625982131083,2.5387284917828814,
191,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
192,74,2.96071195602417,1.9506259821310827,2.53872849178288,
193,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
194,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
195,74,2.96071195602417,1.950625982131083,2.5387284917828823,
196,74,2.96071195602417,1.9506259821310825,2.5387284917828814,
197,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
198,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
199,74,2.96071195602417,1.9506259821310825,2.5387284917828823,
200,74,2.96071195602417,1.950625982131083,2.53872849178288,
201,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
202,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
203,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
204,74,2.96071195602417,1.9506259821310825,2.5387284917828823,
205,74,2.96071195602417,1.950625982131083,2.5387284917828814,
206,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
207,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
208,74,2.96071195602417,1.950625982131083,2.53872849178288,
209,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
210,74,2.96071195602417,1.950625982131083,2.53872849178288,
211,74,2.96071195602417,1.9506259821310827,2.53872849178288,
212,74,2.96071195602417,1.9506259821310825,2.5387284917828823,
213,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
214,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
215,74,2.96071195602417,1.950625982131083,2.5387284917828823,
216,74,2.96071195602417,1.950625982131083,2.5387284917828814,
217,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
218,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
219,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
220,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
221,74,2.96071195602417,1.950625982131083,2.5387284917828814,
222,74,2.96071195602417,1.9506259821310823,2.53872849178288,
223,74,2.96071195602417,1.9506259821310827,2.53872849178288,
224,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
225,74,2.96071195602417,1.950625982131083,2.5387284917828823,
226,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
227,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
228,74,2.96071195602417,1.950625982131083,2.5387284917828814,
229,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
230,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
231,74,2.96071195602417,1.950625982131083,2.53872849178288,
232,74,2.96071195602417,1.9506259821310827,2.53872849178288,
233,74,2.96071195602417,1.950625982131083,2.53872849178288,
234,74,2.96071195602417,1.950625982131083,2.5387284917828814,
235,74,2.96071195602417,1.9506259821310823,2.53872849178288,
236,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
237,74,2.96071195602417,1.9506259821310827,2.53872849178288,
238,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
239,74,2.96071195602417,1.950625982131083,2.5387284917828823,
240,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
241,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
242,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
243,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
244,74,2.96071195602417,1.950625982131083,2.5387284917828814,
245,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
246,74,2.96071195602417,1.950625982131083,2.5387284917828814,
247,74,2.96071195602417,1.9506259821310825,2.5387284917828814,
248,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
249,74,2.96071195602417,1.950625982131083,2.5387284917828823,
250,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
251,74,2.96071195602417,1.9506259821310823,2.53872849178288,
252,74,2.96071195602417,1.950625982131083,2.5387284917828814,
253,74,2.96071195602417,1.950625982131083,2.5387284917828823,
254,74,2.96071195602417,1.950625982131083,2.5387284917828814,
255,74,2.96071195602417,1.9506259821310823,2.53872849178288,
256,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
257,74,2.96071195602417,1.9506259821310827,2.53872849178288,
258,74,2.96071195602417,1.9506259821310827,2.53872849178288,
259,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
260,74,2.96071195602417,1.950625982131083,2.5387284917828814,
261,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
262,74,2.96071195602417,1.950625982131083,2.5387284917828814,
263,74,2.96071195602417,1.950625982131083,2.5387284917828814,
264,74,2.96071195602417,1.9506259821310825,2.53872849178288,
265,74,2.96071195602417,1.9506259821310825,2.5387284917828823,
266,74,2.96071195602417,1.9506259821310827,2.53872849178288,
267,74,2.96071195602417,1.9506259821310825,2.5387284917828814,
268,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
269,74,2.96071195602417,1.9506259821310823,2.53872849178288,
270,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
271,74,2.96071195602417,1.950625982131083,2.53872849178288,
272,74,2.96071195602417,1.950625982131083,2.5387284917828814,
273,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
274,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
275,74,2.96071195602417,1.9506259821310827,2.53872849178288,
276,74,2.96071195602417,1.950625982131083,2.5387284917828823,
277,74,2.96071195602417,1.9506259821310823,2.53872849178288,
278,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
279,74,2.96071195602417,1.9506259821310823,2.5387284917828823,
280,74,2.96071195602417,1.9506259821310825,2.5387284917828823,
281,74,2.96071195602417,1.950625982131083,2.5387284917828814,
282,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
283,74,2.96071195602417,1.9506259821310825,2.5387284917828823,
284,74,2.96071195602417,1.950625982131083,2.53872849178288,
285,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
286,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
287,74,2.96071195602417,1.950625982131083,2.5387284917828814,
288,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
289,74,2.96071195602417,1.950625982131083,2.53872849178288,
290,74,2.96071195602417,1.9506259821310827,2.53872849178288,
291,74,2.96071195602417,1.9506259821310827,2.53872849178288,
292,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
293,74,2.96071195602417,1.950625982131083,2.5387284917828814,
294,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
295,74,2.96071195602417,1.9506259821310827,2.5387284917828814,
296,74,2.96071195602417,1.9506259821310823,2.5387284917828814,
297,74,2.96071195602417,1.9506259821310825,2.5387284917828823,
298,74,2.96071195602417,1.9506259821310827,2.5387284917828823,
299,74,2.96071195602417,1.950625982131083,2.53872849178288,
300,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
301,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
302,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
303,87,2.9336445331573486,1.9083615566074865,2.088575578223954,
304,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
305,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
306,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
307,87,2.9336445331573486,1.908361556607486,2.088575578223954,
308,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
309,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
310,87,2.9336445331573486,1.908361556607486,2.088575578223954,
311,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
312,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
313,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
314,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
315,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
316,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
317,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
318,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
319,87,2.9336445331573486,1.908361556607486,2.088575578223954,
320,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
321,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
322,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
323,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
324,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
325,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
326,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
327,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
328,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
329,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
330,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
331,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
332,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
333,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
334,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
335,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
336,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
337,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
338,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
339,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
340,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
341,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
342,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
343,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
344,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
345,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
346,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
347,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
348,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
349,87,2.9336445331573486,1.908361556607486,2.088575578223954,
350,87,2.9336445331573486,1.908361556607486,2.088575578223954,
351,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
352,87,2.9336445331573486,1.9083615566074865,2.088575578223954,
353,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
354,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
355,87,2.9336445331573486,1.9083615566074865,2.088575578223954,
356,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
357,87,2.9336445331573486,1.908361556607486,2.088575578223954,
358,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
359,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
360,87,2.9336445331573486,1.9083615566074865,2.088575578223954,
361,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
362,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
363,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
364,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
365,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
366,87,2.9336445331573486,1.908361556607486,2.088575578223954,
367,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
368,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
369,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
370,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
371,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
372,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
373,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
374,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
375,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
376,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
377,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
378,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
379,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
380,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
381,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
382,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
383,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
384,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
385,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
386,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
387,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
388,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
389,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
390,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
391,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
392,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
393,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
394,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
395,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
396,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
397,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
398,87,2.9336445331573486,1.908361556607486,2.088575578223954,
399,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
400,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
401,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
402,87,2.9336445331573486,1.908361556607486,2.088575578223954,
403,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
404,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
405,87,2.9336445331573486,1.908361556607486,2.088575578223954,
406,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
407,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
408,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
409,87,2.9336445331573486,1.908361556607486,2.088575578223954,
410,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
411,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
412,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
413,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
414,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
415,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
416,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
417,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
418,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
419,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
420,87,2.9336445331573486,1.9083615566074865,2.088575578223954,
421,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
422,87,2.9336445331573486,1.908361556607486,2.088575578223954,
423,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
424,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
425,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
426,87,2.9336445331573486,1.908361556607486,2.088575578223954,
427,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
428,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
429,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
430,87,2.9336445331573486,1.9083615566074872,2.088575578223954,
431,87,2.9336445331573486,1.908361556607486,2.088575578223954,
432,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
433,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
434,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
435,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
436,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
437,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
438,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
439,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
440,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
441,87,2.9336445331573486,1.908361556607486,2.088575578223954,
442,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
443,87,2.9336445331573486,1.9083615566074859,2.088575578223954,
444,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
445,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
446,87,2.9336445331573486,1.908361556607486,2.088575578223954,
447,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
448,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
449,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
450,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
451,87,2.9336445331573486,1.908361556607486,2.088575578223954,
452,87,2.9336445331573486,1.9083615566074867,2.088575578223954,
453,87,2.9336445331573486,1.9083615566074852,2.088575578223954,
454,87,2.9336445331573486,1.9083615566074854,2.088575578223954,
