row,spg,ti_ti_min,ti_o_min,o_o_min,error
80,227,3.181637271405191,2.669342479207415,2.139977671232506,
81,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
82,227,3.181637271405191,3.244951408876057,1.2757667885251942,
83,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
84,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
85,227,3.181637271405191,2.669343194316154,2.139977671232506,
86,227,3.181637271405191,3.2449507901793058,1.27576663368479,
87,227,3.181637271405191,2.669342479207415,2.139977671232506,
88,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
89,227,3.181637271405191,3.2449507901793058,1.27576663368479,
90,227,3.181637271405191,2.669343194316154,2.139977671232506,
91,227,3.181637271405191,1.9522325374737206,2.139977671232506,
92,227,3.181637271405191,3.2449507901793058,1.27576663368479,
93,227,3.181637271405191,2.669342479207415,2.139977671232506,
94,227,3.181637271405191,3.2449507901793058,1.27576663368479,
95,227,3.181637271405191,3.244951408876057,1.2757667885251942,
96,227,3.181637271405191,1.9522325374737206,2.139977671232506,
97,227,3.181637271405191,1.9522324362866794,2.139977671232506,
98,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
99,227,3.181637271405191,1.9522324362866794,2.139977671232506,
100,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
101,227,3.181637271405191,1.9522324362866794,2.139977671232506,
102,227,3.181637271405191,3.2449507901793058,1.27576663368479,
103,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
104,227,3.181637271405191,2.669343194316154,2.139977671232506,
105,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
106,227,3.181637271405191,1.9522325374737206,2.139977671232506,
107,227,3.181637271405191,1.9522324362866794,2.139977671232506,
108,227,3.181637271405191,2.669343194316154,2.139977671232506,
109,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
110,227,3.181637271405191,2.669342479207415,2.139977671232506,
111,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
112,227,3.181637271405191,1.9522325374737206,2.139977671232506,
113,227,3.181637271405191,1.9522325374737206,2.139977671232506,
114,227,3.181637271405191,1.9522324362866794,2.139977671232506,
115,227,3.181637271405191,1.9522325374737206,2.139977671232506,
116,227,3.181637271405191,2.669342479207415,2.139977671232506,
117,227,3.181637271405191,1.9522324362866794,2.139977671232506,
118,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
119,227,3.181637271405191,3.2449507901793058,1.27576663368479,
120,227,3.181637271405191,2.669342479207415,2.139977671232506,
121,227,3.181637271405191,3.244951408876057,1.2757667885251942,
122,227,3.181637271405191,3.2449507901793058,1.27576663368479,
123,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
124,227,3.181637271405191,2.669342479207415,2.139977671232506,
125,227,3.181637271405191,1.9522324362866794,2.139977671232506,
126,227,3.181637271405191,2.669343194316154,2.139977671232506,
127,227,3.181637271405191,1.9522324362866794,2.139977671232506,
128,227,3.181637271405191,2.669343194316154,2.139977671232506,
129,227,3.181637271405191,3.2449507901793058,1.27576663368479,
130,227,3.181637271405191,2.669343194316154,2.139977671232506,
131,227,3.181637271405191,1.9522324362866794,2.139977671232506,
132,227,3.181637271405191,2.669342479207415,2.139977671232506,
133,227,3.181637271405191,2.669343194316154,2.139977671232506,
134,227,3.181637271405191,1.9522325374737206,2.139977671232506,
135,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
136,227,3.181637271405191,3.244951408876057,1.2757667885251942,
137,227,3.181637271405191,2.669343194316154,2.139977671232506,
138,227,3.181637271405191,1.9522324362866794,2.139977671232506,
139,227,3.181637271405191,2.669342479207415,2.139977671232506,
140,227,3.181637271405191,3.2449507901793058,1.27576663368479,
141,227,3.181637271405191,2.669343194316154,2.139977671232506,
142,227,3.181637271405191,2.669343194316154,2.139977671232506,
143,227,3.181637271405191,2.669342479207415,2.139977671232506,
144,227,3.181637271405191,1.9522325374737206,2.139977671232506,
145,227,3.181637271405191,1.9522325374737206,2.139977671232506,
146,227,3.181637271405191,1.9522325374737206,2.139977671232506,
147,227,3.181637271405191,1.9522325374737206,2.139977671232506,
148,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
149,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
150,227,3.181637271405191,2.669343194316154,2.139977671232506,
151,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
152,227,3.181637271405191,2.669343194316154,2.139977671232506,
153,227,3.181637271405191,1.9522325374737206,2.139977671232506,
154,227,3.181637271405191,3.2449507901793058,1.27576663368479,
155,227,3.181637271405191,3.2449507901793058,1.27576663368479,
156,227,3.181637271405191,3.2449507901793058,1.27576663368479,
157,227,3.181637271405191,3.244951408876057,1.2757667885251942,
158,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
159,227,3.181637271405191,2.669342479207415,2.139977671232506,
160,227,3.181637271405191,3.244951408876057,1.2757667885251942,
161,227,3.181637271405191,2.669342479207415,2.139977671232506,
162,227,3.181637271405191,3.2449507901793058,1.27576663368479,
163,227,3.181637271405191,1.9522324362866794,2.139977671232506,
164,227,3.181637271405191,2.669343194316154,2.139977671232506,
165,227,3.181637271405191,1.9522324362866794,2.139977671232506,
166,227,3.181637271405191,3.2449507901793058,1.27576663368479,
167,227,3.181637271405191,1.9522325374737206,2.139977671232506,
168,227,3.181637271405191,2.669343194316154,2.139977671232506,
169,227,3.181637271405191,3.2449507901793058,1.27576663368479,
170,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
171,227,3.181637271405191,1.9522324362866794,2.139977671232506,
172,227,3.181637271405191,2.669343194316154,2.139977671232506,
173,227,3.181637271405191,2.669343194316154,2.139977671232506,
174,227,3.181637271405191,2.669343194316154,2.139977671232506,
175,227,3.181637271405191,1.9522324362866794,2.139977671232506,
176,227,3.181637271405191,2.669343194316154,2.139977671232506,
177,227,3.181637271405191,1.9522324362866794,2.139977671232506,
178,227,3.181637271405191,3.2449507901793058,1.27576663368479,
179,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
180,227,3.181637271405191,3.244951408876057,1.2757667885251942,
181,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
182,227,3.181637271405191,2.669343194316154,2.139977671232506,
183,227,3.181637271405191,3.244951408876057,1.2757667885251942,
184,227,3.181637271405191,2.669343194316154,2.139977671232506,
185,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
186,227,3.181637271405191,1.9522325374737206,2.139977671232506,
187,227,3.181637271405191,3.2449507901793058,1.27576663368479,
188,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
189,227,3.181637271405191,1.9522325374737206,2.139977671232506,
190,227,3.181637271405191,2.669342479207415,2.139977671232506,
191,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
192,227,3.181637271405191,1.9522324362866794,2.139977671232506,
193,227,3.181637271405191,2.669343194316154,2.139977671232506,
194,227,3.181637271405191,1.9522324362866794,2.139977671232506,
195,227,3.181637271405191,2.669343194316154,2.139977671232506,
196,227,3.181637271405191,2.669342479207415,2.139977671232506,
197,227,3.181637271405191,2.669342479207415,2.139977671232506,
198,227,3.181637271405191,2.669342479207415,2.139977671232506,
199,227,3.181637271405191,2.669342479207415,2.139977671232506,
200,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
201,227,3.181637271405191,3.2449507901793058,1.27576663368479,
202,227,3.181637271405191,3.244951408876057,1.2757667885251942,
203,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
204,227,3.181637271405191,2.669343194316154,2.139977671232506,
205,227,3.181637271405191,2.669343194316154,2.139977671232506,
206,227,3.181637271405191,2.669342479207415,2.139977671232506,
207,227,3.181637271405191,2.669342479207415,2.139977671232506,
208,227,3.181637271405191,2.669342479207415,2.139977671232506,
209,227,3.181637271405191,2.669343194316154,2.139977671232506,
210,227,3.181637271405191,3.2449507901793058,1.27576663368479,
211,227,3.181637271405191,2.669342479207415,2.139977671232506,
212,227,3.181637271405191,1.9522325374737206,2.139977671232506,
213,227,3.181637271405191,1.9522324362866794,2.139977671232506,
214,227,3.181637271405191,3.2449507901793058,1.27576663368479,
215,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
216,227,3.181637271405191,1.9522324362866794,2.139977671232506,
217,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
218,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
219,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
220,227,3.181637271405191,2.669342479207415,2.139977671232506,
221,227,3.181637271405191,2.669342479207415,2.139977671232506,
222,227,3.181637271405191,2.669343194316154,2.139977671232506,
223,227,3.181637271405191,3.2449507901793058,1.27576663368479,
224,227,3.181637271405191,1.9522324362866794,2.139977671232506,
225,227,3.181637271405191,3.244951408876057,1.2757667885251942,
226,227,3.181637271405191,1.9522324362866794,2.139977671232506,
227,227,3.181637271405191,1.9522324362866794,2.139977671232506,
228,227,3.181637271405191,3.244951408876057,1.2757667885251942,
229,227,3.181637271405191,1.9522325374737206,2.139977671232506,
230,227,3.181637271405191,3.244951408876057,1.2757667885251942,
231,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
232,227,3.181637271405191,1.9522325374737206,2.139977671232506,
233,227,3.181637271405191,1.9522325374737206,2.139977671232506,
234,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
235,227,3.181637271405191,3.2449507901793058,1.27576663368479,
236,227,3.181637271405191,3.244951408876057,1.2757667885251942,
237,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
238,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
239,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
240,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
241,227,3.181637271405191,2.669343194316154,2.139977671232506,
242,227,3.181637271405191,3.244951408876057,1.2757667885251942,
243,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
244,227,3.181637271405191,3.2449507901793058,1.27576663368479,
245,227,3.181637271405191,3.244951408876057,1.2757667885251942,
246,227,3.181637271405191,2.669343194316154,2.139977671232506,
247,227,3.181637271405191,2.669343194316154,2.139977671232506,
248,227,3.181637271405191,2.669342479207415,2.139977671232506,
249,227,3.181637271405191,2.669342479207415,2.139977671232506,
250,227,3.181637271405191,1.9522325374737206,2.139977671232506,
251,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
252,227,3.181637271405191,1.9522324362866794,2.139977671232506,
253,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
254,227,3.181637271405191,1.9522325374737206,2.139977671232506,
255,227,3.181637271405191,3.2449507901793058,1.27576663368479,
256,227,3.181637271405191,3.244951408876057,1.2757667885251942,
257,227,3.181637271405191,3.244951408876057,1.2757667885251942,
258,227,3.181637271405191,3.244951408876057,1.2757667885251942,
259,227,3.181637271405191,2.669342479207415,2.139977671232506,
260,227,3.181637271405191,3.2449507901793058,1.27576663368479,
261,227,3.181637271405191,2.669343194316154,2.139977671232506,
262,227,3.181637271405191,1.9522325374737206,2.139977671232506,
263,227,3.181637271405191,3.244951408876057,1.2757667885251942,
264,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
265,227,3.181637271405191,2.669343194316154,2.139977671232506,
266,227,3.181637271405191,1.9522325374737206,2.139977671232506,
267,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
268,227,3.181637271405191,3.244951408876057,1.2757667885251942,
269,227,3.181637271405191,1.9522325374737206,2.139977671232506,
270,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
271,227,3.181637271405191,1.9522324362866794,2.139977671232506,
272,227,3.181637271405191,2.669343194316154,2.139977671232506,
273,227,3.181637271405191,3.2449507901793058,1.27576663368479,
274,227,3.181637271405191,2.669342479207415,2.139977671232506,
275,227,3.181637271405191,1.9522324362866794,2.139977671232506,
276,227,3.181637271405191,2.669343194316154,2.139977671232506,
277,227,3.181637271405191,1.9522324362866794,2.139977671232506,
278,227,3.181637271405191,1.9522325374737206,2.139977671232506,
279,227,3.181637271405191,2.669343194316154,2.139977671232506,
280,227,3.181637271405191,3.2449507901793058,1.27576663368479,
281,227,3.181637271405191,2.669343194316154,2.139977671232506,
282,227,3.181637271405191,3.244951408876057,1.2757667885251942,
283,227,3.181637271405191,1.9522324362866794,2.139977671232506,
284,227,3.181637271405191,1.9522324362866794,2.139977671232506,
285,227,3.181637271405191,1.9522325374737206,2.139977671232506,
286,227,3.181637271405191,3.244951408876057,1.2757667885251942,
287,227,3.181637271405191,3.2449507901793058,1.27576663368479,
288,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
289,227,3.181637271405191,3.2449507901793058,1.27576663368479,
290,227,3.181637271405191,2.669342479207415,2.139977671232506,
291,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
292,227,3.181637271405191,2.669343194316154,2.139977671232506,
293,227,3.181637271405191,3.244951408876057,1.2757667885251942,
294,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
295,227,3.181637271405191,2.669343194316154,2.139977671232506,
296,227,3.181637271405191,3.244951408876057,1.2757667885251942,
297,227,3.181637271405191,0.6378831620015395,1.2757667885251942,
298,227,3.181637271405191,2.669342479207415,2.139977671232506,
299,227,3.181637271405191,0.6378836265236547,1.2757672530473094,
300,203,3.181637271405191,1.9522414577708045,2.140021667795879,
301,203,3.181637271405191,0.6378560648783099,1.2757124394377293,
302,203,3.181637271405191,1.9522414577708045,2.140021667795879,
303,203,3.181637271405191,0.6378560648783099,1.2757127491192144,
304,203,3.181637271405191,2.6693233829741083,2.140021667795879,
305,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
306,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
307,203,3.181637271405191,2.6693233829741083,2.140021667795879,
308,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
309,203,3.181637271405191,1.9522414577708045,2.140021667795879,
310,203,3.181637271405191,0.6378560648783099,1.2757124394377293,
311,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
312,203,3.181637271405191,0.6378560648783099,1.2757124394377293,
313,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
314,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
315,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
316,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
317,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
318,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
319,203,3.181637271405191,0.6378560648783099,1.2757127491192144,
320,203,3.181637271405191,0.6378560648783099,1.2757124394377293,
321,203,3.181637271405191,1.9522414577708045,2.140021667795879,
322,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
323,203,3.181637271405191,0.6378560648783099,1.2757127491192144,
324,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
325,203,3.181637271405191,1.9522414577708045,2.140021667795879,
326,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
327,203,3.181637271405191,1.9522414577708045,2.140021667795879,
328,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
329,203,3.181637271405191,1.9522414577708045,2.140021667795879,
330,203,3.181637271405191,0.6378560648783099,1.2757127491192144,
331,203,3.181637271405191,2.6693233829741083,2.140021667795879,
332,203,3.181637271405191,2.6693233829741083,2.140021667795879,
333,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
334,203,3.181637271405191,0.6378560648783099,1.2757127491192144,
335,203,3.181637271405191,2.6693233829741083,2.140021667795879,
336,203,3.181637271405191,2.6693233829741083,2.140021667795879,
337,203,3.181637271405191,0.6378560648783099,1.2757124394377293,
338,203,3.181637271405191,0.6378560648783099,1.2757127491192144,
339,203,3.181637271405191,2.6693233829741083,2.140021667795879,
340,203,3.181637271405191,0.6378560648783099,1.2757124394377293,
341,203,3.181637271405191,1.9522414577708045,2.140021667795879,
342,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
343,203,3.181637271405191,2.6693233829741083,2.140021667795879,
344,203,3.181637271405191,1.9522414577708045,2.140021667795879,
345,203,3.181637271405191,0.6378560648783099,1.2757124394377293,
346,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
347,203,3.181637271405191,1.9522414577708045,2.140021667795879,
348,203,3.181637271405191,2.6693233829741083,2.140021667795879,
349,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
350,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
351,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
352,203,3.181637271405191,1.9522414577708045,2.140021667795879,
353,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
354,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
355,203,3.181637271405191,1.9522414577708045,2.140021667795879,
356,203,3.181637271405191,1.9522414577708045,2.140021667795879,
357,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
358,203,3.181637271405191,1.9522414577708045,2.140021667795879,
359,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
360,203,3.181637271405191,0.6378560648783099,1.2757124394377293,
361,203,3.181637271405191,1.9522414577708045,2.140021667795879,
362,203,3.181637271405191,2.6693233829741083,2.140021667795879,
363,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
364,203,3.181637271405191,1.9522414577708045,2.140021667795879,
365,203,3.181637271405191,2.6693233829741083,2.140021667795879,
366,203,3.181637271405191,1.9522414577708045,2.140021667795879,
367,203,3.181637271405191,1.9522414577708045,2.140021667795879,
368,203,3.181637271405191,2.6693233829741083,2.140021667795879,
369,203,3.181637271405191,0.6378560648783099,1.2757124394377293,
370,203,3.181637271405191,2.6693233829741083,2.140021667795879,
371,203,3.181637271405191,0.6378560648783099,1.2757127491192144,
372,203,3.181637271405191,1.9522414577708045,2.140021667795879,
373,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
374,203,3.181637271405191,1.9522414577708045,2.140021667795879,
375,203,3.181637271405191,2.6693233829741083,2.140021667795879,
376,203,3.181637271405191,1.9522414577708045,2.140021667795879,
377,203,3.181637271405191,1.9522414577708045,2.140021667795879,
378,203,3.181637271405191,1.9522414577708045,2.140021667795879,
379,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
380,203,3.181637271405191,1.9522414577708045,2.140021667795879,
381,203,3.181637271405191,3.2449458659320296,1.2757127491192144,
382,203,3.181637271405191,2.6693233829741083,2.140021667795879,
383,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
384,203,3.181637271405191,1.9522414577708045,2.140021667795879,
385,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
386,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
387,203,3.181637271405191,1.9522414577708045,2.140021667795879,
388,203,3.181637271405191,0.6378560648783099,1.2757127491192144,
389,203,3.181637271405191,0.6378560648783099,1.2757124394377293,
390,203,3.181637271405191,1.9522414577708045,2.140021667795879,
391,203,3.181637271405191,1.9522414577708045,2.140021667795879,
392,203,3.181637271405191,2.6693233829741083,2.140021667795879,
393,203,3.181637271405191,3.2449458659320296,1.2757124394377293,
394,203,3.181637271405191,1.9522414577708045,2.140021667795879,
395,203,3.181637271405191,2.6693233829741083,2.140021667795879,
396,203,3.181637271405191,2.6693233829741083,2.140021667795879,
397,203,3.181637271405191,0.6378560648783099,1.2757127491192144,
398,203,3.181637271405191,0.6378560648783099,1.2757127491192144,
399,203,3.181637271405191,0.6378560648783099,1.2757127491192144,
400,141,3.0999641982314,2.514174271602975,2.378707097332409,
401,141,3.0999641982314,1.6410261594942719,1.75526350095231,
402,141,3.0999641982314,1.9293586147208635,2.029244005094597,
403,141,3.0999641982314,1.9293586147208635,2.029244005094597,
404,141,3.0999641982314,2.514174271602975,2.378707097332409,
405,141,3.0999641982314,1.9293586147208635,2.029244005094597,
406,141,3.0999641982314,2.514174271602975,2.378707097332409,
407,141,3.0999641982314,1.6410261594942719,1.75526350095231,
408,141,3.0999641982314,2.5141738970000236,2.378707220534352,
409,141,3.0999641982314,1.6410261594942719,1.75526350095231,
410,141,3.0999641982314,1.9293586147208635,2.029244005094597,
411,141,3.0999641982314,1.9293586147208635,2.029244005094597,
412,141,3.0999641982314,2.514174271602975,2.378707097332409,
413,141,3.0999641982314,1.9293585749100706,2.029244005094597,
414,141,3.0999641982314,1.9293585749100706,2.029244005094597,
415,141,3.0999641982314,2.5141738970000236,2.378707220534352,
416,141,3.0999641982314,1.6410261594942719,1.75526350095231,
417,141,3.0999641982314,2.5141738970000236,2.378707220534352,
418,141,3.0999641982314,1.9293586147208635,2.029244005094597,
419,141,3.0999641982314,1.9293586147208635,2.029244005094597,
420,141,3.0999641982314,2.5141738970000236,2.378707220534352,
421,141,3.0999641982314,1.6410261594942719,1.75526350095231,
422,141,3.0999641982314,2.5141738970000236,2.378707220534352,
423,141,3.0999641982314,1.9293586147208635,2.029244005094597,
424,141,3.0999641982314,1.9293585749100706,2.029244005094597,
425,141,3.0999641982314,1.6410261594942719,1.75526350095231,
426,141,3.0999641982314,2.514174271602975,2.378707097332409,
427,141,3.0999641982314,1.6410261594942719,1.75526350095231,
428,141,3.0999641982314,2.514174271602975,2.378707097332409,
429,141,3.0999641982314,1.9293585749100706,2.029244005094597,
430,141,3.0999641982314,1.9293585749100706,2.029244005094597,
431,141,3.0999641982314,2.5141738970000236,2.378707220534352,
432,141,3.0999641982314,1.9293586147208635,2.029244005094597,
433,141,3.0999641982314,2.514174271602975,2.378707097332409,
434,141,3.0999641982314,1.9293585749100706,2.029244005094597,
435,141,3.0999641982314,1.9293585749100706,2.029244005094597,
436,141,3.0999641982314,1.9293586147208635,2.029244005094597,
437,141,3.0999641982314,1.9293586147208635,2.029244005094597,
438,141,3.0999641982314,2.5141738970000236,2.378707220534352,
439,141,3.0999641982314,1.9293586147208635,2.029244005094597,
440,141,3.0999641982314,2.514174271602975,2.378707097332409,
441,141,3.0999641982314,2.5141738970000236,2.378707220534352,
442,141,3.0999641982314,1.6410261594942719,1.75526350095231,
443,141,3.0999641982314,1.9293586147208635,2.029244005094597,
444,141,3.0999641982314,1.9293586147208635,2.029244005094597,
445,141,3.0999641982314,2.5141738970000236,2.378707220534352,
446,141,3.0999641982314,1.6410261594942719,1.75526350095231,
447,141,3.0999641982314,2.514174271602975,2.378707097332409,
448,141,3.0999641982314,2.5141738970000236,2.378707220534352,
449,141,3.0999641982314,1.9293586147208635,2.029244005094597,
450,141,3.0999641982314,1.9293586147208635,2.029244005094597,
451,141,3.0999641982314,2.5141738970000236,2.378707220534352,
452,141,3.0999641982314,2.5141738970000236,2.378707220534352,
453,141,3.0999641982314,1.6410261594942719,1.75526350095231,
454,141,3.0999641982314,1.9293586147208635,2.029244005094597,
455,141,3.0999641982314,1.9293586147208635,2.029244005094597,
456,141,3.0999641982314,2.514174271602975,2.378707097332409,
457,141,3.0999641982314,2.5141738970000236,2.378707220534352,
458,141,3.0999641982314,1.6410261594942719,1.75526350095231,
459,141,3.0999641982314,1.9293586147208635,2.029244005094597,
460,141,3.0999641982314,1.6410261594942719,1.75526350095231,
461,141,3.0999641982314,1.9293586147208635,2.029244005094597,
462,141,3.0999641982314,1.6410261594942719,1.75526350095231,
